Object ID,Asset ID,Map Label,Asset Name,Asset Type,Asset Subtype,Quantity,Functional Area ID,Property ID,Facility ID,Floor ID,Geom
4050,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7763245132, -122.424535056)"
4051,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7763751033, -122.424544925)"
4054,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7764015619, -122.424368392)"
4055,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7763461948, -122.424357392)"
4056,146895,Trash Can,Picnic Area Trash Cans,Trash Can,,1,93269,59481,93268,,"(37.7764364782, -122.424555074)"
4057,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.7764585511, -122.424573771)"
4059,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.7765048405, -122.424582155)"
4060,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7764837108, -122.424562321)"
4061,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7765432568, -122.424574089)"
4066,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7765338254, -122.424393468)"
4068,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.7765365558, -122.424519907)"
4069,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.776479167, -122.424510365)"
4070,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.7764883313, -122.424438607)"
4071,146889,Picnic Table,Picnic Area Tables,Table,,6,93269,59481,93268,,"(37.7765449128, -122.424448633)"
4072,146882,Bench,Brick Pathway Benches,Bench,,19,93267,59481,59486,,"(37.7764740559, -122.424382857)"
4073,146894,Trash Can,Brick Pathway Trash Cans,Trash Can,,4,93267,59481,59486,,"(37.7762972994, -122.424347223)"
4083,146871,Bench,Hardscaped Area Benches,Bench,,2,98675,120,56581,,"(37.7796797728, -122.433529552)"
4084,146871,Bench,Hardscaped Area Benches,Bench,,2,98675,120,56581,,"(37.7796824481, -122.433507712)"
4085,146872,Trash Can,Sidewalk Trash Cans,Trash Can,,1,98662,120,56581,,"(37.7794789616, -122.43352327)"
4090,146818,Bench,Sidewalk Benches,Bench,,2,12454,121,12452,,"(37.7811870828, -122.428954337)"
4091,146818,Bench,Sidewalk Benches,Bench,,2,12454,121,12452,,"(37.7811941603, -122.42893141)"
4095,146819,Bench,Children's Play Area Benches,Bench,,3,488,121,439,,"(37.7805356628, -122.428768184)"
4096,146819,Bench,Children's Play Area Benches,Bench,,3,488,121,439,,"(37.7805331381, -122.42878958)"
4097,146819,Bench,Children's Play Area Benches,Bench,,3,488,121,439,,"(37.780496156, -122.428754306)"
4101,146823,Trash Can,Concrete Pathway Trash Cans,Trash Can,,1,19347,121,12452,,"(37.7800767017, -122.428680612)"
4108,146826,Trash Can,Concrete Pathway McAllister/Fulton Trash Can,Trash Can,,1,19349,121,12452,,"(37.7789770872, -122.428475621)"
4114,146822,Bench,Asphalt Pathway Benches,Bench,,2,98969,121,12452,,"(37.7783360033, -122.428303738)"
4115,146822,Bench,Asphalt Pathway Benches,Bench,,2,98969,121,12452,,"(37.7783096034, -122.42826823)"
4119,146813,Bench,Concrete Pathway Benches,Bench,,3,19350,121,12452,,"(37.7777134224, -122.428243629)"
4120,146813,Bench,Concrete Pathway Benches,Bench,,3,19350,121,12452,,"(37.7777308046, -122.428189058)"
4121,146813,Bench,Concrete Pathway Benches,Bench,,3,19350,121,12452,,"(37.7777428997, -122.428179313)"
4124,146842,Bag Dispenser,Perennial Bed Bag Dispenser,Bag Dispenser,,1,98983,127,267,,"(37.7864332952, -122.432271169)"
4126,146833,Picnic Table,Picnic Area Tables,Table,Picnic,3,201,108,261,,"(37.7855115309, -122.442597386)"
4127,146833,Picnic Table,Picnic Area Tables,Table,Picnic,3,201,108,261,,"(37.7855168711, -122.442549605)"
4128,146833,Picnic Table,Picnic Area Tables,Table,Picnic,3,201,108,261,,"(37.7855225869, -122.44250632)"
4129,146832,Bench,Concrete Pathway Benches,Bench,,6,12882,108,12881,,"(37.7856612079, -122.442524271)"
4130,146832,Bench,Concrete Pathway Benches,Bench,,6,12882,108,12881,,"(37.7856884019, -122.442579976)"
4133,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7854242354, -122.429972923)"
4134,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7854146631, -122.429986437)"
4135,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7854468341, -122.429640371)"
4136,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7854274904, -122.429657218)"
4137,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7854139347, -122.429634503)"
4138,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.785431962, -122.429617423)"
4139,147415,Trash Can,Concrete Plaza Trash Cans,Trash Can,,4,83739,126,83738,,"(37.7850279144, -122.429497991)"
4143,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7849631736, -122.429978628)"
4144,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7850152532, -122.429992992)"
4145,147415,Trash Can,Concrete Plaza Trash Cans,Trash Can,,4,83739,126,83738,,"(37.7850363082, -122.429996748)"
4146,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7850334555, -122.429962411)"
4147,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7850721886, -122.429976086)"
4148,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.785103609, -122.430007062)"
4149,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7851299279, -122.430011757)"
4150,147415,Trash Can,Concrete Plaza Trash Cans,Trash Can,,4,83739,126,83738,,"(37.7852714932, -122.430042084)"
4172,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7852039591, -122.429986062)"
4173,147414,Bench,Concrete Plaza Benches,Bench,,20,83739,126,83738,,"(37.7851631448, -122.429978959)"
4174,147415,Trash Can,Concrete Plaza Trash Cans,Trash Can,,4,83739,126,83738,,"(37.7852588207, -122.429963711)"
4175,152343,Bench,Retaining Wall Bench,Bench,,2,124105,92,12534,,"(37.7563877559, -122.471492285)"
4176,152343,Bench,Retaining Wall Bench,Bench,,2,124105,92,12534,,"(37.75637384, -122.471494172)"
4177,152345,Bench,Natural Area Bench,Bench,,3,12535,92,361,,"(37.7561109956, -122.471645308)"
4178,152345,Bench,Natural Area Bench,Bench,,3,12535,92,361,,"(37.7559942741, -122.471709545)"
4179,152345,Bench,Natural Area Bench,Bench,,3,12535,92,361,,"(37.7558560252, -122.47189582)"
4206,151000,Picnic Table,Boathouse Picnic Area,Table,Picnic,8,12875,756668,12874,,"(37.7708597514, -122.47753327)"
4207,151008,Bench,Fulton CPA Bench,Bench,,4,10430,756666,10425,,"(37.7731053932, -122.467010323)"
4208,151008,Bench,Fulton CPA Bench,Bench,,4,10430,756666,10425,,"(37.7731347216, -122.467037289)"
4209,151018,Bench,Rose Garden Meadow Bench,Bench,,1,94425,756668,94365,,"(37.771048041, -122.47295945)"
4210,151072,Bench,Speedway Meadow Bench,Bench,,1,230,756669,12803,,"(37.7699586917, -122.48594598)"
4211,151074,Grill,Lindley Meadow Grill,Grill,,17,100953,756669,100952,,"(37.7700148363, -122.491534801)"
4212,151073,Picnic Table,Lindley Meadow Picnic Table,Table,Picnic,17,100953,756669,100952,,"(37.7699595879, -122.491588575)"
4213,151074,Grill,Lindley Meadow Grill,Grill,,17,100953,756669,100952,,"(37.769913747, -122.491713751)"
4214,151073,Picnic Table,Lindley Meadow Picnic Table,Table,Picnic,17,100953,756669,100952,,"(37.769930599, -122.491645748)"
4215,151220,Trash Can,Archery Field Trash Can,Trash Can,,1,12504,756670,12503,,"(37.770387066, -122.507794047)"
4216,151314,Trash Can,Urban Forestry Trash Can,Trash Can,,1,94370,756668,94364,,"(37.7682926662, -122.483772838)"
4217,152309,Dumpster,Shrubbery Dumpster,Dumpster,,1,12777,91,12776,,"(37.7492330757, -122.497511564)"
4219,152470,Bench,CPA Bench,Bench,,3,589,83,516,,"(37.734981907, -122.476995723)"
4220,152470,Bench,CPA Bench,Bench,,3,589,83,516,,"(37.7349613666, -122.477082325)"
4221,152470,Bench,CPA Bench,Bench,,3,589,83,516,,"(37.7349893801, -122.477165112)"
4222,152592,Bench,Croquet Lawn 1 Bench,Bench,,8,10369,83,12716,,"(37.7369900202, -122.475936873)"
4223,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951351515, -122.405728371)"
4224,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951435464, -122.405617337)"
4225,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951499067, -122.40558111)"
4226,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951554429, -122.405544862)"
4227,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950625372, -122.405657444)"
4228,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7951506911, -122.405379426)"
4229,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7950255785, -122.405671496)"
4230,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7949390886, -122.405658877)"
4231,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7948147217, -122.405645532)"
4233,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7944833753, -122.405526176)"
4234,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7944860298, -122.405494699)"
4235,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7944904642, -122.405463719)"
4238,153381,Dumpster,Concrete Pathway Dumpster,Dumpster,,2,36292,141,36291,,"(37.7945338383, -122.405612192)"
4239,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7945266965, -122.405611558)"
4240,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7945199197, -122.405610482)"
4242,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7945630474, -122.405397985)"
4243,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945666928, -122.405371491)"
4244,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950813863, -122.405660046)"
4245,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950968778, -122.405663412)"
4247,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951322842, -122.405746244)"
4248,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7951300937, -122.405765185)"
4252,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7945725744, -122.405022522)"
4253,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7947221366, -122.405083113)"
4254,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7949986436, -122.405131196)"
4255,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7949373948, -122.405355238)"
4256,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7951908615, -122.405140156)"
4257,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7950881676, -122.405107799)"
4259,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.79461679, -122.405413785)"
4260,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7946230471, -122.405380598)"
4261,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947075671, -122.405372852)"
4263,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947623807, -122.405344516)"
4264,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947408628, -122.405414715)"
4265,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.794760084, -122.405398084)"
4266,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947375586, -122.40544212)"
4267,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947524856, -122.405469991)"
4268,153380,Drinking Fountain,Concrete Pathway Drinking Fountain,Drinking Fountain,,2,36292,141,36291,,"(37.7946819836, -122.40560608)"
4269,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.794699777, -122.405611494)"
4271,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947091511, -122.405628858)"
4272,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7947166287, -122.405630852)"
4273,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947391123, -122.405633684)"
4274,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947590716, -122.405637801)"
4275,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947801101, -122.405641495)"
4276,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948004189, -122.405646072)"
4278,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947889256, -122.405317257)"
4279,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947921497, -122.405294809)"
4280,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947950298, -122.405271449)"
4281,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948195721, -122.405323903)"
4282,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948228025, -122.405301003)"
4283,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948264134, -122.405276761)"
4285,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948390073, -122.405360453)"
4286,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.794829628, -122.405409783)"
4287,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948432045, -122.405432664)"
4288,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948387701, -122.405463643)"
4289,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.794818819, -122.405481158)"
4290,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949476465, -122.405453369)"
4291,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949022269, -122.405409392)"
4292,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949481925, -122.405419585)"
4293,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948212149, -122.405639959)"
4295,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948568773, -122.405618342)"
4296,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948787076, -122.405622845)"
4297,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949001001, -122.405626774)"
4299,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949313599, -122.405656305)"
4300,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949580142, -122.405666565)"
4301,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949798626, -122.405669942)"
4302,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950021761, -122.405672205)"
4303,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950380852, -122.405662987)"
4306,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7946988091, -122.405255448)"
4307,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.794689125, -122.405330001)"
4308,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7946850221, -122.405350673)"
4309,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7946610943, -122.405373805)"
4310,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945337806, -122.405352136)"
4311,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945195277, -122.405330397)"
4312,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7945126944, -122.405315975)"
4313,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945139051, -122.405299384)"
4314,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945160381, -122.405284004)"
4316,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945213029, -122.405249707)"
4317,153379,Bench,Children's Play Area 1 Bench,Bench,,11,575,141,505,,"(37.7945229551, -122.405234908)"
4319,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7945463058, -122.405189203)"
4320,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7945489674, -122.405170274)"
4321,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7945526558, -122.405146029)"
4322,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7945558077, -122.405125926)"
4323,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7946912792, -122.405109217)"
4324,153377,Bench,Children's Play Area 2 Bench,Bench,,6,12943,141,505,,"(37.7946995241, -122.405123677)"
4325,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947014922, -122.405060207)"
4326,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7946689898, -122.405030878)"
4327,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7946262835, -122.405020876)"
4328,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7945948197, -122.405014726)"
4330,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947476792, -122.405088105)"
4331,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947687824, -122.405093991)"
4332,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947875701, -122.40509744)"
4333,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947480453, -122.405123734)"
4334,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947640272, -122.405125926)"
4335,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7947824115, -122.40513493)"
4340,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948726093, -122.405111496)"
4341,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948923576, -122.405113782)"
4342,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949097232, -122.40511779)"
4343,153382,Trash Can,Concrete Pathway Trash Can,Trash Can,,18,36292,141,36291,,"(37.7949247627, -122.405119958)"
4344,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948654609, -122.405145743)"
4345,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7948842486, -122.405149194)"
4346,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949025652, -122.405152631)"
4348,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949203457, -122.405189301)"
4349,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949281209, -122.405232837)"
4350,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949350227, -122.405272195)"
4351,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949342936, -122.405288206)"
4353,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.794920918, -122.405357913)"
4354,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949622306, -122.405337603)"
4355,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949397648, -122.405124497)"
4356,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949637036, -122.405129861)"
4357,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7949904856, -122.405134111)"
4358,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950195366, -122.405114672)"
4359,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950513167, -122.40510124)"
4360,153378,Bench,Concrete Pathway Bench,Bench,,88,36292,141,36291,,"(37.7950687101, -122.405103467)"
